;on_wind;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
7321;12.69;-11.49;0.0;-1.2;0.0;-22.73
7322;12.69;-11.49;0.0;-1.2;0.0;-23.47
7323;12.69;-11.49;0.0;-1.2;0.0;-24.7
7324;12.69;-11.49;0.0;-1.2;0.0;-27.81
7325;19.03;-17.24;0.0;-1.79;0.0;-25.81
7326;19.03;-17.24;0.0;-1.79;0.0;-30.98
7327;19.03;-17.24;0.0;-1.79;0.0;-45.82
7328;19.03;-17.24;0.0;-1.79;0.0;-53.85
7329;19.03;-17.24;0.0;-1.79;0.0;-56.47
7330;19.03;-17.24;0.0;-1.79;0.0;-56.15
7331;19.03;-17.24;0.0;-1.79;0.0;-54.83
7332;19.03;-17.24;0.0;-1.79;0.0;-51.47
7333;19.03;-17.24;0.0;-1.79;0.0;-47.62
7334;19.03;-17.24;0.0;-1.79;0.0;-48.03
7335;19.03;-17.24;0.0;-1.79;0.0;-48.77
7336;19.03;-17.24;0.0;-1.79;0.0;-48.52
7337;19.03;-17.24;0.0;-1.79;0.0;-48.19
7338;19.03;-17.24;0.0;-1.79;0.0;-46.55
7339;12.69;-11.49;0.0;-1.2;0.0;-49.05
7340;12.69;-11.49;0.0;-1.2;0.0;-47.9
7341;12.69;-11.49;0.0;-1.2;0.0;-48.55
7342;12.69;-11.49;0.0;-1.2;0.0;-47.57
7343;12.69;-11.49;0.0;-1.2;0.0;-46.67
7344;12.69;-11.49;0.0;-1.2;0.0;-44.7
7345;12.69;-11.49;0.0;-1.2;0.0;-41.75
7346;12.69;-11.49;0.0;-1.2;0.0;-41.01
7347;12.69;-11.49;0.0;-1.2;0.0;-42.16
7348;12.69;-11.49;0.0;-1.2;0.0;-42.08
7349;19.03;-17.24;0.0;-1.79;0.0;-32.86
7350;19.03;-17.24;0.0;-1.79;0.0;-29.75
7351;19.03;-17.24;0.0;-1.79;0.0;-27.86
7352;19.03;-17.24;0.0;-1.79;0.0;-27.53
7353;19.03;-17.24;0.0;-1.79;0.0;-31.88
7354;19.03;-17.24;0.0;-1.79;0.0;-34.09
7355;19.03;-17.24;0.0;-1.79;0.0;-34.26
7356;19.03;-17.24;0.0;-1.79;0.0;-33.93
7357;19.03;-17.24;0.0;-1.79;0.0;-33.11
7358;19.03;-17.24;0.0;-1.79;0.0;-30.24
7359;19.03;-17.24;0.0;-1.79;0.0;-26.55
7360;19.03;-17.24;0.0;-1.79;0.0;-25.57
7361;19.03;-17.24;0.0;-1.79;0.0;-24.58
7362;19.03;-17.24;0.0;-1.79;0.0;-22.78
7363;12.69;-11.49;0.0;-1.2;0.0;-26.34
7364;12.69;-11.49;0.0;-1.2;0.0;-25.35
7365;12.69;-11.49;0.0;-1.2;0.0;-24.94
7366;12.69;-11.49;0.0;-1.2;0.0;-24.53
7367;12.69;-11.49;0.0;-1.2;0.0;-24.86
7368;12.69;-11.49;0.0;-1.2;0.0;-26.75
7369;12.69;-11.49;0.0;-1.2;0.0;-27.81
7370;12.69;-11.49;0.0;-1.2;0.0;-23.55
7371;12.69;-11.49;0.0;-1.2;0.0;-24.78
7372;13.41;-12.14;0.0;-1.26;-0.38;-24.31
7373;23.86;-21.61;0.0;-2.25;-2.53;-16.23
7374;19.03;-17.24;0.0;-1.79;0.0;-23.76
7375;23.86;-21.61;0.0;-2.25;-2.53;-16.07
7376;23.86;-21.61;0.0;-2.25;-2.53;-16.4
7377;23.86;-21.61;0.0;-2.25;-2.53;-18.45
7378;23.86;-21.61;0.0;-2.25;-2.53;-22.55
7379;23.86;-21.61;0.0;-2.25;-2.53;-24.92
7380;23.86;-21.61;0.0;-2.25;-2.53;-23.53
7381;23.86;-21.61;0.0;-2.25;-2.53;-20.99
7382;23.86;-21.61;0.0;-2.25;-2.53;-24.27
7383;23.86;-21.61;0.0;-2.25;-2.53;-31.32
7384;23.86;-21.61;0.0;-2.25;-2.53;-39.76
7385;23.86;-21.61;0.0;-2.25;-2.53;-45.09
7386;23.86;-21.61;0.0;-2.25;-2.53;-42.63
7387;-0.0;0.0;0.0;0.0;6.67;-57.14
7388;-0.0;0.0;0.0;0.0;6.67;-49.11
7389;-0.0;0.0;0.0;0.0;6.67;-47.06
7390;-0.0;0.0;0.0;0.0;6.67;-45.09
7391;-0.0;0.0;0.0;0.0;6.67;-40.83
7392;12.69;-11.49;0.0;-1.2;0.0;-25.68
7393;12.69;-11.49;0.0;-1.2;0.0;-22.65
7394;12.69;-11.49;0.0;-1.2;0.0;-21.74
7395;12.69;-11.49;0.0;-1.2;0.0;-26.99
7396;12.69;-11.49;0.0;-1.2;0.0;-24.78
7397;19.03;-17.24;0.0;-1.79;0.0;-17.61
7398;19.03;-17.24;0.0;-1.79;0.0;-11.38
7399;19.03;-17.24;0.0;-1.79;0.0;-6.63
7400;19.03;-17.24;0.0;-1.79;0.0;-5.56
7401;19.03;-17.24;0.0;-1.79;0.0;-5.56
7402;19.03;-17.24;0.0;-1.79;0.0;-8.35
7403;19.03;-17.24;0.0;-1.79;0.0;-8.92
7404;19.03;-17.24;0.0;-1.79;0.0;-12.53
7405;19.03;-17.24;0.0;-1.79;0.0;-16.96
7406;19.03;-17.24;0.0;-1.79;0.0;-23.52
7407;19.03;-17.24;0.0;-1.79;0.0;-30.49
7408;19.03;-17.24;0.0;-1.79;0.0;-37.78
7409;19.03;-17.24;0.0;-1.79;0.0;-41.96
7410;19.03;-17.24;0.0;-1.79;0.0;-46.06
7411;12.69;-11.49;0.0;-1.2;0.0;-57.16
7412;12.69;-11.49;0.0;-1.2;0.0;-58.06
7413;12.69;-11.49;0.0;-1.2;0.0;-56.34
7414;12.69;-11.49;0.0;-1.2;0.0;-52.24
7415;12.69;-11.49;0.0;-1.2;0.0;-48.06
7416;12.69;-11.49;0.0;-1.2;0.0;-40.85
7417;12.69;-11.49;0.0;-1.2;0.0;-35.44
7418;12.69;-11.49;0.0;-1.2;0.0;-36.58
7419;12.69;-11.49;0.0;-1.2;0.0;-37.65
7420;12.69;-11.49;0.0;-1.2;0.0;-38.72
7421;19.03;-17.24;0.0;-1.79;0.0;-30.81
7422;19.03;-17.24;0.0;-1.79;0.0;-30.98
7423;19.03;-17.24;0.0;-1.79;0.0;-31.72
7424;19.03;-17.24;0.0;-1.79;0.0;-35.16
7425;19.03;-17.24;0.0;-1.79;0.0;-37.78
7426;19.03;-17.24;0.0;-1.79;0.0;-38.68
7427;19.03;-17.24;0.0;-1.79;0.0;-40.0
7428;19.03;-17.24;0.0;-1.79;0.0;-40.49
7429;19.03;-17.24;0.0;-1.79;0.0;-38.52
7430;19.03;-17.24;0.0;-1.79;0.0;-34.91
7431;19.03;-17.24;0.0;-1.79;0.0;-31.63
7432;19.03;-17.24;0.0;-1.79;0.0;-30.08
7433;19.03;-17.24;0.0;-1.79;0.0;-28.6
7434;19.03;-17.24;0.0;-1.79;0.0;-27.78
7435;12.69;-11.49;0.0;-1.2;0.0;-32.89
7436;12.69;-11.49;0.0;-1.2;0.0;-31.5
7437;12.69;-11.49;0.0;-1.2;0.0;-30.93
7438;12.69;-11.49;0.0;-1.2;0.0;-28.8
7439;12.69;-11.49;0.0;-1.2;0.0;-27.65
7440;12.69;-11.49;0.0;-1.2;0.0;-27.57
7441;12.69;-11.49;0.0;-1.2;0.0;-26.58
7442;12.69;-11.49;0.0;-1.2;0.0;-24.78
7443;12.69;-11.49;0.0;-1.2;0.0;-26.83
7444;12.69;-11.49;0.0;-1.2;0.0;-27.32
7445;19.03;-17.24;0.0;-1.79;0.0;-20.81
7446;19.03;-17.24;0.0;-1.79;0.0;-22.37
7447;19.03;-17.24;0.0;-1.79;0.0;-19.09
7448;19.03;-17.24;0.0;-1.79;0.0;-18.6
7449;19.03;-17.24;0.0;-1.79;0.0;-17.94
7450;19.03;-17.24;0.0;-1.79;0.0;-21.8
7451;19.03;-17.24;0.0;-1.79;0.0;-21.22
7452;19.03;-17.24;0.0;-1.79;0.0;-19.17
7453;19.03;-17.24;0.0;-1.79;0.0;-16.22
7454;19.03;-17.24;0.0;-1.79;0.0;-13.93
7455;19.03;-17.24;0.0;-1.79;0.0;-15.65
7456;19.03;-17.24;0.0;-1.79;0.0;-16.14
7457;19.03;-17.24;0.0;-1.79;0.0;-16.71
7458;19.03;-17.24;0.0;-1.79;0.0;-17.86
7459;12.69;-11.49;0.0;-1.2;0.0;-26.17
7460;12.69;-11.49;0.0;-1.2;0.0;-26.99
7461;12.69;-11.49;0.0;-1.2;0.0;-26.58
7462;12.69;-11.49;0.0;-1.2;0.0;-25.02
7463;12.69;-11.49;0.0;-1.2;0.0;-26.09
7464;12.69;-11.49;0.0;-1.2;0.0;-30.27
7465;12.69;-11.49;0.0;-1.2;0.0;-29.94
7466;12.69;-11.49;0.0;-1.2;0.0;-30.19
7467;12.69;-11.49;0.0;-1.2;0.0;-30.52
7468;12.69;-11.49;0.0;-1.2;0.0;-30.76
7469;19.03;-17.24;0.0;-1.79;0.0;-25.07
7470;19.03;-17.24;0.0;-1.79;0.0;-24.83
7471;19.03;-17.24;0.0;-1.79;0.0;-23.76
7472;19.03;-17.24;0.0;-1.79;0.0;-22.04
7473;19.03;-17.24;0.0;-1.79;0.0;-23.93
7474;19.03;-17.24;0.0;-1.79;0.0;-24.01
7475;19.03;-17.24;0.0;-1.79;0.0;-24.58
7476;19.03;-17.24;0.0;-1.79;0.0;-23.85
7477;19.03;-17.24;0.0;-1.79;0.0;-23.27
7478;19.03;-17.24;0.0;-1.79;0.0;-21.22
7479;19.03;-17.24;0.0;-1.79;0.0;-21.22
7480;19.03;-17.24;0.0;-1.79;0.0;-20.89
7481;19.03;-17.24;0.0;-1.79;0.0;-20.24
7482;19.03;-17.24;0.0;-1.79;0.0;-21.96
7483;12.69;-11.49;0.0;-1.2;0.0;-30.93
7484;12.69;-11.49;0.0;-1.2;0.0;-34.37
7485;12.69;-11.49;0.0;-1.2;0.0;-40.77
7486;12.69;-11.49;0.0;-1.2;0.0;-40.44
7487;12.69;-11.49;0.0;-1.2;0.0;-38.88
7488;12.69;-11.49;0.0;-1.2;0.0;-35.85
7489;12.69;-11.49;0.0;-1.2;0.0;-34.37
7490;12.69;-11.49;0.0;-1.2;0.0;-34.12
7491;12.69;-11.49;0.0;-1.2;0.0;-30.93
7492;12.69;-11.49;0.0;-1.2;0.0;-29.37
7493;19.03;-17.24;0.0;-1.79;0.0;-22.53
7494;19.03;-17.24;0.0;-1.79;0.0;-22.12
7495;19.03;-17.24;0.0;-1.79;0.0;-20.81
7496;19.03;-17.24;0.0;-1.79;0.0;-19.17
7497;19.03;-17.24;0.0;-1.79;0.0;-15.65
7498;19.03;-17.24;0.0;-1.79;0.0;-17.61
7499;19.03;-17.24;0.0;-1.79;0.0;-13.84
7500;19.03;-17.24;0.0;-1.79;0.0;-9.66
7501;19.03;-17.24;0.0;-1.79;0.0;-8.92
7502;19.03;-17.24;0.0;-1.79;0.0;-9.83
7503;19.03;-17.24;0.0;-1.79;0.0;-9.33
7504;19.03;-17.24;0.0;-1.79;0.0;-6.46
7505;19.03;-17.24;0.0;-1.79;0.0;-7.86
7506;19.03;-17.24;0.0;-1.79;0.0;-13.68
7507;12.69;-11.49;0.0;-1.2;0.0;-27.81
7508;12.69;-11.49;0.0;-1.2;0.0;-29.12
7509;12.69;-11.49;0.0;-1.2;0.0;-34.7
7510;12.69;-11.49;0.0;-1.2;0.0;-36.91
7511;12.69;-11.49;0.0;-1.2;0.0;-36.42
7512;12.69;-11.49;0.0;-1.2;0.0;-33.39
7513;19.24;-17.43;0.0;-1.81;-3.44;-20.52
7514;23.86;-21.61;0.0;-2.25;-5.87;-11.81
7515;23.86;-21.61;0.0;-2.25;-5.87;-10.74
7516;23.86;-21.61;0.0;-2.25;-5.87;-9.02
7517;23.86;-21.61;0.0;-2.25;-2.53;-7.21
7518;23.86;-21.61;0.0;-2.25;-2.53;-7.38
7519;23.86;-21.61;0.0;-2.25;-2.53;-8.36
7520;23.86;-21.61;0.0;-2.25;-2.53;-6.8
7521;23.86;-21.61;0.0;-2.25;-2.53;-4.26
7522;23.86;-21.61;0.0;-2.25;-2.53;-3.12
7523;23.86;-21.61;0.0;-2.25;-2.53;-7.87
7524;23.86;-21.61;0.0;-2.25;-2.53;-12.38
7525;23.86;-21.61;0.0;-2.25;-2.53;-13.04
7526;23.86;-21.61;0.0;-2.25;-2.53;-8.53
7527;23.86;-21.61;0.0;-2.25;-2.53;-5.0
7528;23.86;-21.61;0.0;-2.25;-2.53;-3.77
7529;23.86;-21.61;0.0;-2.25;-2.53;-2.62
7530;23.86;-21.61;0.0;-2.25;-2.53;-3.77
7531;23.86;-21.61;0.0;-2.25;-5.87;-1.64
7532;23.86;-21.61;0.0;-2.25;-5.87;-0.74
7533;23.86;-21.61;0.0;-2.25;-5.87;-0.25
7534;18.94;-17.15;0.0;-1.78;-3.28;-0.0
7535;14.84;-13.44;0.0;-1.4;-1.13;-0.0
7536;12.13;-10.99;0.0;-1.14;0.29;-0.0
7537;10.66;-9.65;0.0;-1.0;1.07;-0.0
7538;10.99;-9.95;0.0;-1.03;0.89;-0.0
7539;12.05;-10.92;0.0;-1.14;0.33;-0.0
7540;14.59;-13.22;0.0;-1.37;-1.0;-0.0
7541;18.04;-16.34;0.0;-1.7;0.52;-0.0
7542;21.64;-19.61;0.0;-2.04;-1.37;-0.0
7543;23.45;-21.24;0.0;-2.21;-2.32;-0.0
7544;22.46;-20.35;0.0;-2.12;-1.8;-0.0
7545;23.86;-21.61;0.0;-2.25;-2.53;-2.38
7546;23.86;-21.61;0.0;-2.25;-2.53;-4.1
7547;23.86;-21.61;0.0;-2.25;-2.53;-5.41
7548;23.86;-21.61;0.0;-2.25;-2.53;-5.49
7549;23.86;-21.61;0.0;-2.25;-2.53;-3.03
7550;22.14;-20.05;0.0;-2.08;-1.63;-0.0
7551;22.38;-20.27;0.0;-2.11;-1.76;-0.0
7552;23.86;-21.61;0.0;-2.25;-2.53;-0.25
7553;23.86;-21.61;0.0;-2.25;-2.53;-0.25
7554;23.86;-21.61;0.0;-2.25;-2.53;-2.05
7555;-0.0;0.0;0.0;0.0;6.67;-26.48
7556;-0.0;0.0;0.0;0.0;6.67;-23.86
7557;-0.0;0.0;0.0;0.0;6.67;-22.14
7558;-0.0;0.0;0.0;0.0;6.67;-19.43
7559;-0.0;0.0;0.0;0.0;6.67;-15.82
7560;15.08;-13.66;0.0;-1.42;-1.26;-0.0
7561;15.74;-14.26;0.0;-1.48;-1.6;-0.0
7562;16.31;-14.78;0.0;-1.54;-1.91;-0.0
7563;15.74;-14.26;0.0;-1.48;-1.6;-0.0
7564;14.84;-13.44;0.0;-1.4;-1.13;-0.0
7565;14.43;-13.07;0.0;-1.36;2.42;-0.0
7566;14.43;-13.07;0.0;-1.36;2.42;-0.0
7567;14.1;-12.77;0.0;-1.33;2.59;-0.0
7568;13.45;-12.18;0.0;-1.27;2.94;-0.0
7569;13.94;-12.62;0.0;-1.31;2.68;-0.0
7570;15.25;-13.81;0.0;-1.44;1.99;-0.0
7571;16.89;-15.3;0.0;-1.59;1.13;-0.0
7572;16.89;-15.3;0.0;-1.59;1.13;-0.0
7573;15.25;-13.81;0.0;-1.44;1.99;-0.0
7574;14.27;-12.92;0.0;-1.34;2.5;-0.0
7575;17.05;-15.45;0.0;-1.61;1.04;-0.0
7576;19.1;-17.3;0.0;-1.8;-0.04;-0.0
7577;20.25;-18.34;0.0;-1.91;-0.64;-0.0
7578;20.58;-18.64;0.0;-1.94;-0.81;-0.0
7579;19.59;-17.75;0.0;-1.85;-3.63;-0.0
7580;19.18;-17.38;0.0;-1.81;-3.41;-0.0
7581;20.5;-18.57;0.0;-1.93;-4.1;-0.0
7582;22.14;-20.05;0.0;-2.08;-4.96;-0.0
7583;23.69;-21.46;0.0;-2.23;-5.78;-0.0
7584;22.3;-20.2;0.0;-2.1;-5.05;-0.0
7585;21.4;-19.38;0.0;-2.02;-4.58;-0.0
7586;19.51;-17.67;0.0;-1.84;-3.59;-0.0
7587;17.79;-16.11;0.0;-1.68;-2.68;-0.0
7588;15.74;-14.26;0.0;-1.48;-1.6;-0.0
7589;15.9;-14.41;0.0;-1.5;1.64;-0.0
7590;15.66;-14.18;0.0;-1.47;1.77;-0.0
7591;15.58;-14.11;0.0;-1.47;1.82;-0.0
7592;15.33;-13.89;0.0;-1.44;1.94;-0.0
7593;16.56;-15.0;0.0;-1.56;1.3;-0.0
7594;23.2;-21.02;0.0;-2.19;-2.19;-0.0
7595;23.86;-21.61;0.0;-2.25;-2.53;-1.23
7596;23.86;-21.61;0.0;-2.25;-2.53;-7.54
7597;23.86;-21.61;0.0;-2.25;-2.53;-13.45
7598;23.86;-21.61;0.0;-2.25;-2.53;-18.69
7599;23.86;-21.61;0.0;-2.25;-2.53;-39.19
7600;23.86;-21.61;0.0;-2.25;-2.53;-47.63
7601;23.86;-21.61;0.0;-2.25;-2.53;-46.81
7602;23.86;-21.61;0.0;-2.25;-2.53;-42.47
7603;23.86;-21.61;0.0;-2.25;-5.87;-41.07
7604;23.86;-21.61;0.0;-2.25;-5.87;-42.63
7605;23.86;-21.61;0.0;-2.25;-5.87;-43.78
7606;23.86;-21.61;0.0;-2.25;-5.87;-44.35
7607;23.86;-21.61;0.0;-2.25;-5.87;-44.19
7608;23.86;-21.61;0.0;-2.25;-5.87;-45.99
7609;23.86;-21.61;0.0;-2.25;-5.87;-48.86
7610;23.86;-21.61;0.0;-2.25;-5.87;-50.67
7611;23.86;-21.61;0.0;-2.25;-5.87;-51.57
7612;23.86;-21.61;0.0;-2.25;-5.87;-51.9
7613;23.86;-21.61;0.0;-2.25;-2.53;-51.57
7614;23.86;-21.61;0.0;-2.25;-2.53;-50.83
7615;23.86;-21.61;0.0;-2.25;-2.53;-50.26
7616;23.86;-21.61;0.0;-2.25;-2.53;-48.94
7617;23.86;-21.61;0.0;-2.25;-2.53;-47.88
7618;23.86;-21.61;0.0;-2.25;-2.53;-46.89
7619;23.86;-21.61;0.0;-2.25;-2.53;-45.09
7620;23.86;-21.61;0.0;-2.25;-2.53;-44.27
7621;23.86;-21.61;0.0;-2.25;-2.53;-40.01
7622;23.86;-21.61;0.0;-2.25;-2.53;-34.02
7623;23.86;-21.61;0.0;-2.25;-2.53;-26.89
7624;23.86;-21.61;0.0;-2.25;-2.53;-17.46
7625;23.86;-21.61;0.0;-2.25;-2.53;-11.89
7626;23.86;-21.61;0.0;-2.25;-2.53;-9.18
7627;23.86;-21.61;0.0;-2.25;-5.87;-7.3
7628;23.86;-21.61;0.0;-2.25;-5.87;-8.2
7629;23.86;-21.61;0.0;-2.25;-5.87;-10.58
7630;23.86;-21.61;0.0;-2.25;-5.87;-12.79
7631;23.86;-21.61;0.0;-2.25;-5.87;-9.26
7632;23.86;-21.61;0.0;-2.25;-5.87;-7.21
7633;23.86;-21.61;0.0;-2.25;-5.87;-3.69
7634;23.86;-21.61;0.0;-2.25;-5.87;-0.9
7635;20.09;-18.19;0.0;-1.89;-3.89;-0.0
7636;15.33;-13.89;0.0;-1.44;-1.39;-0.0
7637;13.28;-12.03;0.0;-1.25;3.02;-0.0
7638;13.2;-11.96;0.0;-1.24;3.06;-0.0
7639;12.63;-11.44;0.0;-1.19;3.37;-0.0
7640;10.33;-9.36;0.0;-0.97;4.57;-0.0
7641;9.35;-8.47;0.0;-0.88;5.09;-0.0
7642;13.2;-11.96;0.0;-1.24;3.06;-0.0
7643;20.09;-18.19;0.0;-1.89;-0.55;-0.0
7644;23.86;-21.61;0.0;-2.25;-2.53;-0.16
7645;23.86;-21.61;0.0;-2.25;-2.53;-4.26
7646;23.86;-21.61;0.0;-2.25;-2.53;-9.35
7647;23.86;-21.61;0.0;-2.25;-2.53;-13.61
7648;23.86;-21.61;0.0;-2.25;-2.53;-11.81
7649;23.86;-21.61;0.0;-2.25;-2.53;-9.76
7650;23.86;-21.61;0.0;-2.25;-2.53;-11.4
7651;23.86;-21.61;0.0;-2.25;-5.87;-14.18
7652;23.86;-21.61;0.0;-2.25;-5.87;-14.68
7653;23.86;-21.61;0.0;-2.25;-5.87;-23.69
7654;23.86;-21.61;0.0;-2.25;-5.87;-21.64
7655;23.86;-21.61;0.0;-2.25;-5.87;-21.73
7656;23.86;-21.61;0.0;-2.25;-5.87;-28.2
7657;23.86;-21.61;0.0;-2.25;-5.87;-29.02
7658;23.86;-21.61;0.0;-2.25;-5.87;-30.09
7659;23.86;-21.61;0.0;-2.25;-5.87;-27.96
7660;23.86;-21.61;0.0;-2.25;-5.87;-21.64
7661;35.64;-21.61;-11.78;-2.25;-2.53;-1.99
7662;23.86;-21.61;0.0;-2.25;-2.53;-4.18
7663;20.33;-18.42;0.0;-1.92;-0.68;-0.0
7664;12.87;-11.66;0.0;-1.21;3.24;-0.0
7665;8.12;-7.35;0.0;-0.76;5.73;-0.0
7666;7.62;-6.91;0.0;-0.72;5.99;-0.0
7667;5.33;-4.83;0.0;-0.5;7.2;-0.0
7668;3.94;-4.8;1.37;-0.5;7.21;-0.0
7669;3.03;-4.8;2.27;-0.5;7.21;-0.0
7670;3.36;-4.8;1.94;-0.5;7.21;-0.0
7671;4.67;-4.8;0.63;-0.5;7.21;-0.0
7672;6.39;-5.79;0.0;-0.6;6.64;-0.0
7673;8.44;-7.65;0.0;-0.8;5.56;-0.0
7674;10.08;-9.13;0.0;-0.95;4.7;-0.0
7675;10.17;-9.21;0.0;-0.96;1.33;-0.0
7676;9.67;-8.76;0.0;-0.91;1.58;-0.0
7677;10.0;-9.06;0.0;-0.94;1.41;-0.0
7678;10.33;-9.36;0.0;-0.97;1.24;-0.0
7679;10.17;-9.21;0.0;-0.96;1.33;-0.0
7680;10.49;-9.51;0.0;-0.99;1.15;-0.0
7681;11.64;-10.55;0.0;-1.1;0.55;-0.0
7682;12.95;-11.73;0.0;-1.22;-0.14;-0.0
7683;12.54;-11.36;0.0;-1.18;0.08;-0.0
7684;12.46;-11.29;0.0;-1.17;0.12;-0.0
7685;12.87;-11.66;0.0;-1.21;3.24;-0.0
7686;14.02;-12.7;0.0;-1.32;2.63;-0.0
7687;15.08;-13.66;0.0;-1.42;2.07;-0.0
7688;13.28;-12.03;0.0;-1.25;3.02;-0.0
7689;12.38;-11.21;0.0;-1.17;3.5;-0.0
7690;12.95;-11.73;0.0;-1.22;3.19;-0.0
7691;15.25;-13.81;0.0;-1.44;1.99;-0.0
7692;16.56;-15.0;0.0;-1.56;1.3;-0.0
7693;14.51;-13.14;0.0;-1.37;2.38;-0.0
7694;11.97;-10.84;0.0;-1.13;3.71;-0.0
7695;13.86;-12.55;0.0;-1.31;2.72;-0.0
7696;14.68;-13.29;0.0;-1.38;2.29;-0.0
7697;12.05;-10.92;0.0;-1.14;3.67;-0.0
7698;7.79;-7.05;0.0;-0.73;5.91;-0.0
7699;6.07;-5.5;0.0;-0.57;3.48;-0.0
7700;7.3;-6.61;0.0;-0.69;2.83;-0.0
7701;8.69;-7.87;0.0;-0.82;2.1;-0.0
7702;8.28;-7.5;0.0;-0.78;2.32;-0.0
7703;6.97;-6.31;0.0;-0.66;3.0;-0.0
7704;5.25;-4.8;0.05;-0.5;3.88;-0.0
7705;3.77;-4.8;1.53;-0.5;3.88;-0.0
7706;3.69;-4.8;1.61;-0.5;3.88;-0.0
7707;3.94;-4.8;1.37;-0.5;3.88;-0.0
7708;4.35;-4.8;0.96;-0.5;3.88;-0.0
7709;5.25;-4.8;0.05;-0.5;7.21;-0.0
7710;6.64;-6.02;0.0;-0.63;6.51;-0.0
7711;8.44;-7.65;0.0;-0.8;5.56;-0.0
7712;9.51;-8.61;0.0;-0.9;5.0;-0.0
7713;11.81;-10.69;0.0;-1.11;3.8;-0.0
7714;13.45;-12.18;0.0;-1.27;2.94;-0.0
7715;16.4;-14.85;0.0;-1.54;1.38;-0.0
7716;17.46;-15.82;0.0;-1.64;0.82;-0.0
7717;18.12;-16.41;0.0;-1.71;0.48;-0.0
7718;22.14;-20.05;0.0;-2.08;-1.63;-0.0
7719;23.86;-21.61;0.0;-2.25;-2.53;-5.41
7720;23.86;-21.61;0.0;-2.25;-2.53;-7.79
7721;23.86;-21.61;0.0;-2.25;-2.53;-10.74
7722;23.86;-21.61;0.0;-2.25;-2.53;-20.25
7723;-0.0;0.0;0.0;0.0;6.67;-50.26
7724;-0.0;0.0;0.0;0.0;6.67;-50.17
7725;-0.0;0.0;0.0;0.0;6.67;-47.47
7726;-0.0;0.0;0.0;0.0;6.67;-39.02
7727;-0.0;0.0;0.0;0.0;6.67;-37.71
7728;23.86;-21.61;0.0;-2.25;-5.87;-15.17
7729;23.86;-21.61;0.0;-2.25;-5.87;-19.27
7730;23.86;-21.61;0.0;-2.25;-5.87;-26.97
7731;23.86;-21.61;0.0;-2.25;-5.87;-28.78
7732;23.86;-21.61;0.0;-2.25;-5.87;-31.48
7733;23.86;-21.61;0.0;-2.25;-2.53;-32.88
7734;23.86;-21.61;0.0;-2.25;-2.53;-34.6
7735;23.86;-21.61;0.0;-2.25;-2.53;-35.09
7736;23.86;-21.61;0.0;-2.25;-2.53;-35.17
7737;23.86;-21.61;0.0;-2.25;-2.53;-34.02
7738;23.86;-21.61;0.0;-2.25;-2.53;-33.12
7739;23.86;-21.61;0.0;-2.25;-2.53;-33.53
7740;23.86;-21.61;0.0;-2.25;-2.53;-31.81
7741;23.86;-21.61;0.0;-2.25;-2.53;-29.84
7742;23.86;-21.61;0.0;-2.25;-2.53;-26.89
7743;23.86;-21.61;0.0;-2.25;-2.53;-21.4
7744;23.86;-21.61;0.0;-2.25;-2.53;-23.94
7745;23.86;-21.61;0.0;-2.25;-2.53;-23.2
7746;23.86;-21.61;0.0;-2.25;-2.53;-19.84
7747;23.86;-21.61;0.0;-2.25;-5.87;-18.12
7748;23.86;-21.61;0.0;-2.25;-5.87;-18.2
7749;23.86;-21.61;0.0;-2.25;-5.87;-18.12
7750;23.86;-21.61;0.0;-2.25;-5.87;-20.0
7751;23.86;-21.61;0.0;-2.25;-5.87;-20.99
7752;23.86;-21.61;0.0;-2.25;-5.87;-21.81
7753;23.86;-21.61;0.0;-2.25;-5.87;-23.69
7754;23.86;-21.61;0.0;-2.25;-5.87;-23.86
7755;23.86;-21.61;0.0;-2.25;-5.87;-28.45
7756;23.86;-21.61;0.0;-2.25;-5.87;-30.99
7757;23.86;-21.61;0.0;-2.25;-2.53;-31.4
7758;23.86;-21.61;0.0;-2.25;-2.53;-29.35
7759;23.86;-21.61;0.0;-2.25;-2.53;-27.05
7760;23.86;-21.61;0.0;-2.25;-2.53;-25.58
7761;23.86;-21.61;0.0;-2.25;-2.53;-25.82
7762;23.86;-21.61;0.0;-2.25;-2.53;-26.81
7763;35.31;-21.61;-11.45;-2.25;-2.53;-12.98
7764;42.88;-21.61;-19.02;-2.25;-2.53;-0.0
7765;23.86;-21.61;0.0;-2.25;-2.53;-11.72
7766;28.86;-21.61;-5.0;-2.25;-2.53;-0.0
7767;25.58;-21.61;-1.72;-2.25;-2.53;-0.0
7768;25.01;-21.61;-1.15;-2.25;-2.53;-0.0
7769;23.37;-21.16;0.0;-2.2;-2.28;-0.0
7770;20.0;-18.12;0.0;-1.88;-0.51;-0.0
7771;16.81;-15.22;0.0;-1.58;-2.16;-0.0
7772;13.12;-11.88;0.0;-1.24;-0.23;-0.0
7773;9.43;-8.54;0.0;-0.89;1.71;-0.0
7774;6.56;-5.94;0.0;-0.62;3.22;-0.0
7775;4.35;-4.8;0.96;-0.5;3.88;-0.0
7776;2.54;-4.8;2.76;-0.5;3.88;-0.0
7777;1.39;-4.8;3.91;-0.5;3.88;-0.0
7778;0.74;-4.8;4.56;-0.5;3.88;-0.0
7779;0.49;-4.8;4.81;-0.5;3.88;-0.0
